,timestamp,date,day,day type,activity name,segment,activity count
259,1574186400,2019-11-20,3,1,1,3,0
260,1574186400,2019-11-20,3,1,0,0,700
261,1574186400,2019-11-20,3,1,0,1,0
262,1574186400,2019-11-20,3,1,0,2,0
263,1574186400,2019-11-20,3,1,0,3,0
264,1574186400,2019-11-20,3,1,2,0,7585
265,1574186400,2019-11-20,3,1,2,1,1162
266,1574186400,2019-11-20,3,1,2,2,0
267,1574186400,2019-11-20,3,1,2,3,0
268,1574186400,2019-11-20,3,1,3,0,0
269,1574186400,2019-11-20,3,1,3,1,0
270,1574186400,2019-11-20,3,1,3,2,0
271,1574186400,2019-11-20,3,1,3,3,0
272,1574272800,2019-11-21,4,1,1,0,0
273,1574272800,2019-11-21,4,1,1,1,0
274,1574272800,2019-11-21,4,1,1,2,0
275,1574272800,2019-11-21,4,1,1,3,0
276,1574272800,2019-11-21,4,1,0,0,507
277,1574272800,2019-11-21,4,1,0,1,0
278,1574272800,2019-11-21,4,1,0,2,0
279,1574272800,2019-11-21,4,1,0,3,0
280,1574272800,2019-11-21,4,1,2,0,5212
281,1574272800,2019-11-21,4,1,2,1,0
282,1574272800,2019-11-21,4,1,2,2,0
283,1574272800,2019-11-21,4,1,2,3,0
284,1574272800,2019-11-21,4,1,3,0,0
285,1574272800,2019-11-21,4,1,3,1,0
286,1574272800,2019-11-21,4,1,3,2,0
287,1574272800,2019-11-21,4,1,3,3,0
288,1574359200,2019-11-22,5,1,1,0,0
289,1574359200,2019-11-22,5,1,1,1,0
290,1574359200,2019-11-22,5,1,1,2,0
291,1574359200,2019-11-22,5,1,1,3,0
292,1574359200,2019-11-22,5,1,0,0,782
293,1574359200,2019-11-22,5,1,0,1,0
294,1574359200,2019-11-22,5,1,0,2,0
295,1574359200,2019-11-22,5,1,0,3,0
296,1574359200,2019-11-22,5,1,2,0,1370
297,1574359200,2019-11-22,5,1,2,1,0
298,1574359200,2019-11-22,5,1,2,2,0
299,1574359200,2019-11-22,5,1,2,3,0
300,1574359200,2019-11-22,5,1,3,0,0
301,1574359200,2019-11-22,5,1,3,1,0
302,1574359200,2019-11-22,5,1,3,2,0
303,1574359200,2019-11-22,5,1,3,3,0
304,1574704800,2019-11-26,2,1,1,0,0
305,1574704800,2019-11-26,2,1,1,1,0
306,1574704800,2019-11-26,2,1,1,2,0
307,1574704800,2019-11-26,2,1,1,3,0
308,1574704800,2019-11-26,2,1,0,0,195
309,1574704800,2019-11-26,2,1,0,1,0
310,1574704800,2019-11-26,2,1,0,2,0
311,1574704800,2019-11-26,2,1,0,3,0
312,1574704800,2019-11-26,2,1,2,0,3398
313,1574704800,2019-11-26,2,1,2,1,0
314,1574704800,2019-11-26,2,1,2,2,0
315,1574704800,2019-11-26,2,1,2,3,0
316,1574704800,2019-11-26,2,1,3,0,0
317,1574704800,2019-11-26,2,1,3,1,0
318,1574704800,2019-11-26,2,1,3,2,0
319,1574704800,2019-11-26,2,1,3,3,0
320,1574791200,2019-11-27,3,1,1,0,0
321,1574791200,2019-11-27,3,1,1,1,0
322,1574791200,2019-11-27,3,1,1,2,0
323,1574791200,2019-11-27,3,1,1,3,0
324,1574791200,2019-11-27,3,1,0,0,533
325,1574791200,2019-11-27,3,1,0,1,0
326,1574791200,2019-11-27,3,1,0,2,0
327,1574791200,2019-11-27,3,1,0,3,0
328,1574791200,2019-11-27,3,1,2,0,0
329,1574791200,2019-11-27,3,1,2,1,2508
330,1574791200,2019-11-27,3,1,2,2,0
331,1574791200,2019-11-27,3,1,2,3,0
332,1574791200,2019-11-27,3,1,3,0,0
333,1574791200,2019-11-27,3,1,3,1,0
334,1574791200,2019-11-27,3,1,3,2,0
335,1574791200,2019-11-27,3,1,3,3,0
336,1575050400,2019-11-30,6,1,1,0,0
337,1575050400,2019-11-30,6,1,1,1,0
338,1575050400,2019-11-30,6,1,1,2,0
339,1575050400,2019-11-30,6,1,1,3,0
340,1575050400,2019-11-30,6,1,0,0,0
341,1575050400,2019-11-30,6,1,0,1,0
342,1575050400,2019-11-30,6,1,0,2,0
343,1575050400,2019-11-30,6,1,0,3,0
344,1575050400,2019-11-30,6,1,2,0,0
345,1575050400,2019-11-30,6,1,2,1,0
346,1575050400,2019-11-30,6,1,2,2,0
347,1575050400,2019-11-30,6,1,2,3,0
348,1575050400,2019-11-30,6,1,3,0,0
349,1575050400,2019-11-30,6,1,3,1,13
350,1575050400,2019-11-30,6,1,3,2,0
351,1575050400,2019-11-30,6,1,3,3,0
352,1575223200,2019-12-02,1,1,1,0,0
353,1575223200,2019-12-02,1,1,1,1,0
354,1575223200,2019-12-02,1,1,1,2,0
355,1575223200,2019-12-02,1,1,1,3,0
356,1575223200,2019-12-02,1,1,0,0,337
357,1575223200,2019-12-02,1,1,0,1,137
358,1575223200,2019-12-02,1,1,0,2,0
359,1575223200,2019-12-02,1,1,0,3,0
360,1575223200,2019-12-02,1,1,2,0,13530
361,1575223200,2019-12-02,1,1,2,1,0
362,1575223200,2019-12-02,1,1,2,2,0
363,1575223200,2019-12-02,1,1,2,3,4518
364,1575223200,2019-12-02,1,1,3,0,162
365,1575223200,2019-12-02,1,1,3,1,0
366,1575223200,2019-12-02,1,1,3,2,0
367,1575223200,2019-12-02,1,1,3,3,0
368,1575309600,2019-12-03,2,1,1,0,0
369,1575309600,2019-12-03,2,1,1,1,0
370,1575309600,2019-12-03,2,1,1,2,0
371,1575309600,2019-12-03,2,1,1,3,0
372,1575309600,2019-12-03,2,1,0,0,816
373,1575309600,2019-12-03,2,1,0,1,0
374,1575309600,2019-12-03,2,1,0,2,0
375,1575309600,2019-12-03,2,1,0,3,0
376,1575309600,2019-12-03,2,1,2,0,1597
377,1575309600,2019-12-03,2,1,2,1,796
378,1575309600,2019-12-03,2,1,2,2,0
379,1575309600,2019-12-03,2,1,2,3,3754
380,1575309600,2019-12-03,2,1,3,0,150
381,1575309600,2019-12-03,2,1,3,1,0
382,1575309600,2019-12-03,2,1,3,2,0
383,1575309600,2019-12-03,2,1,3,3,1198
384,1575396000,2019-12-04,3,1,1,0,0
385,1575396000,2019-12-04,3,1,1,1,0
386,1575396000,2019-12-04,3,1,1,2,0
387,1575396000,2019-12-04,3,1,1,3,0
388,1575396000,2019-12-04,3,1,0,0,0
389,1575396000,2019-12-04,3,1,0,1,151
390,1575396000,2019-12-04,3,1,0,2,0
391,1575396000,2019-12-04,3,1,0,3,0
392,1575396000,2019-12-04,3,1,2,0,6982
393,1575396000,2019-12-04,3,1,2,1,5911
394,1575396000,2019-12-04,3,1,2,2,0
395,1575396000,2019-12-04,3,1,2,3,6222
396,1575396000,2019-12-04,3,1,3,0,0
397,1575396000,2019-12-04,3,1,3,1,0
398,1575396000,2019-12-04,3,1,3,2,0
399,1575396000,2019-12-04,3,1,3,3,666
400,1575482400,2019-12-05,4,1,1,0,0
401,1575482400,2019-12-05,4,1,1,1,0
402,1575482400,2019-12-05,4,1,1,2,0
403,1575482400,2019-12-05,4,1,1,3,0
404,1575482400,2019-12-05,4,1,0,0,0
405,1575482400,2019-12-05,4,1,0,1,0
406,1575482400,2019-12-05,4,1,0,2,0
407,1575482400,2019-12-05,4,1,0,3,0
408,1575482400,2019-12-05,4,1,2,0,4034
409,1575482400,2019-12-05,4,1,2,1,4556
410,1575482400,2019-12-05,4,1,2,2,0
411,1575482400,2019-12-05,4,1,2,3,4078
412,1575482400,2019-12-05,4,1,3,0,0
413,1575482400,2019-12-05,4,1,3,1,0
414,1575482400,2019-12-05,4,1,3,2,0
415,1575482400,2019-12-05,4,1,3,3,1489
416,1576087200,2019-12-12,4,1,1,0,650
417,1576087200,2019-12-12,4,1,1,1,500
418,1576087200,2019-12-12,4,1,1,2,0
419,1576087200,2019-12-12,4,1,1,3,0
420,1576087200,2019-12-12,4,1,0,0,814
421,1576087200,2019-12-12,4,1,0,1,439
422,1576087200,2019-12-12,4,1,0,2,0
423,1576087200,2019-12-12,4,1,0,3,0
424,1576087200,2019-12-12,4,1,2,0,14488
425,1576087200,2019-12-12,4,1,2,1,5056
426,1576087200,2019-12-12,4,1,2,2,1389
427,1576087200,2019-12-12,4,1,2,3,0
428,1576087200,2019-12-12,4,1,3,0,0
429,1576087200,2019-12-12,4,1,3,1,543
430,1576087200,2019-12-12,4,1,3,2,0
431,1576087200,2019-12-12,4,1,3,3,0
432,1576173600,2019-12-13,5,1,1,0,975
433,1576173600,2019-12-13,5,1,1,1,746
434,1576173600,2019-12-13,5,1,1,2,0
435,1576173600,2019-12-13,5,1,1,3,0
436,1576173600,2019-12-13,5,1,0,0,1043
437,1576173600,2019-12-13,5,1,0,1,476
438,1576173600,2019-12-13,5,1,0,2,0
439,1576173600,2019-12-13,5,1,0,3,0
440,1576173600,2019-12-13,5,1,2,0,3936
441,1576173600,2019-12-13,5,1,2,1,3486
442,1576173600,2019-12-13,5,1,2,2,1219
443,1576173600,2019-12-13,5,1,2,3,0
444,1576173600,2019-12-13,5,1,3,0,0
445,1576173600,2019-12-13,5,1,3,1,0
446,1576173600,2019-12-13,5,1,3,2,0
447,1576173600,2019-12-13,5,1,3,3,276
448,1576260000,2019-12-14,6,1,1,0,0
449,1576260000,2019-12-14,6,1,1,1,0
450,1576260000,2019-12-14,6,1,1,2,0
451,1576260000,2019-12-14,6,1,1,3,1054
452,1576260000,2019-12-14,6,1,0,0,0
453,1576260000,2019-12-14,6,1,0,1,232
454,1576260000,2019-12-14,6,1,0,2,0
455,1576260000,2019-12-14,6,1,0,3,419
456,1576260000,2019-12-14,6,1,2,0,0
457,1576260000,2019-12-14,6,1,2,1,1249
458,1576260000,2019-12-14,6,1,2,2,0
459,1576260000,2019-12-14,6,1,2,3,2580
460,1576260000,2019-12-14,6,1,3,0,0
461,1576260000,2019-12-14,6,1,3,1,0
462,1576260000,2019-12-14,6,1,3,2,0
463,1576260000,2019-12-14,6,1,3,3,0
464,1576346400,2019-12-15,0,0,1,0,0
465,1576346400,2019-12-15,0,0,1,1,0
466,1576346400,2019-12-15,0,0,1,2,0
467,1576346400,2019-12-15,0,0,1,3,485
468,1576346400,2019-12-15,0,0,0,0,483
469,1576346400,2019-12-15,0,0,0,1,0
470,1576346400,2019-12-15,0,0,0,2,3620
471,1576346400,2019-12-15,0,0,0,3,782
472,1576346400,2019-12-15,0,0,2,0,0
473,1576346400,2019-12-15,0,0,2,1,1295
474,1576346400,2019-12-15,0,0,2,2,0
475,1576346400,2019-12-15,0,0,2,3,0
476,1576346400,2019-12-15,0,0,3,0,0
477,1576346400,2019-12-15,0,0,3,1,0
478,1576346400,2019-12-15,0,0,3,2,0
479,1576346400,2019-12-15,0,0,3,3,0
480,1576432800,2019-12-16,1,1,1,0,566
481,1576432800,2019-12-16,1,1,1,1,455
482,1576432800,2019-12-16,1,1,1,2,0
483,1576432800,2019-12-16,1,1,1,3,613
484,1576432800,2019-12-16,1,1,0,0,1214
485,1576432800,2019-12-16,1,1,0,1,594
486,1576432800,2019-12-16,1,1,0,2,0
487,1576432800,2019-12-16,1,1,0,3,0
488,1576432800,2019-12-16,1,1,2,0,4215
489,1576432800,2019-12-16,1,1,2,1,5777
490,1576432800,2019-12-16,1,1,2,2,0
491,1576432800,2019-12-16,1,1,2,3,0
492,1576432800,2019-12-16,1,1,3,0,0
493,1576432800,2019-12-16,1,1,3,1,0
494,1576432800,2019-12-16,1,1,3,2,0
495,1576432800,2019-12-16,1,1,3,3,0
496,1576519200,2019-12-17,2,1,1,0,708
497,1576519200,2019-12-17,2,1,1,1,575
498,1576519200,2019-12-17,2,1,1,2,0
499,1576519200,2019-12-17,2,1,1,3,0
500,1576519200,2019-12-17,2,1,0,0,879
501,1576519200,2019-12-17,2,1,0,1,500
502,1576519200,2019-12-17,2,1,0,2,0
503,1576519200,2019-12-17,2,1,0,3,0
504,1576519200,2019-12-17,2,1,2,0,11579
505,1576519200,2019-12-17,2,1,2,1,1872
506,1576519200,2019-12-17,2,1,2,2,0
507,1576519200,2019-12-17,2,1,2,3,9388
508,1576519200,2019-12-17,2,1,3,0,0
509,1576519200,2019-12-17,2,1,3,1,0
510,1576519200,2019-12-17,2,1,3,2,0
511,1576519200,2019-12-17,2,1,3,3,0
512,1576605600,2019-12-18,3,1,1,0,0
513,1576605600,2019-12-18,3,1,1,1,0
514,1576605600,2019-12-18,3,1,1,2,0
515,1576605600,2019-12-18,3,1,1,3,0
516,1576605600,2019-12-18,3,1,0,0,222
517,1576605600,2019-12-18,3,1,0,1,315
518,1576605600,2019-12-18,3,1,0,2,0
519,1576605600,2019-12-18,3,1,0,3,2434
520,1576605600,2019-12-18,3,1,2,0,11224
521,1576605600,2019-12-18,3,1,2,1,2978
522,1576605600,2019-12-18,3,1,2,2,727
523,1576605600,2019-12-18,3,1,2,3,5240
524,1576605600,2019-12-18,3,1,3,0,0
525,1576605600,2019-12-18,3,1,3,1,0
526,1576605600,2019-12-18,3,1,3,2,0
527,1576605600,2019-12-18,3,1,3,3,0
528,1576692000,2019-12-19,4,1,1,0,0
529,1576692000,2019-12-19,4,1,1,1,560
530,1576692000,2019-12-19,4,1,1,2,0
531,1576692000,2019-12-19,4,1,1,3,0
532,1576692000,2019-12-19,4,1,0,0,0
533,1576692000,2019-12-19,4,1,0,1,561
534,1576692000,2019-12-19,4,1,0,2,0
535,1576692000,2019-12-19,4,1,0,3,0
536,1576692000,2019-12-19,4,1,2,0,0
537,1576692000,2019-12-19,4,1,2,1,6062
538,1576692000,2019-12-19,4,1,2,2,1311
539,1576692000,2019-12-19,4,1,2,3,8810
540,1576692000,2019-12-19,4,1,3,0,0
541,1576692000,2019-12-19,4,1,3,1,0
542,1576692000,2019-12-19,4,1,3,2,0
543,1576692000,2019-12-19,4,1,3,3,0
544,1576778400,2019-12-20,5,1,1,0,0
545,1576778400,2019-12-20,5,1,1,1,0
546,1576778400,2019-12-20,5,1,1,2,0
547,1576778400,2019-12-20,5,1,1,3,0
548,1576778400,2019-12-20,5,1,0,0,0
549,1576778400,2019-12-20,5,1,0,1,0
550,1576778400,2019-12-20,5,1,0,2,0
551,1576778400,2019-12-20,5,1,0,3,77
552,1576778400,2019-12-20,5,1,2,0,0
553,1576778400,2019-12-20,5,1,2,1,0
554,1576778400,2019-12-20,5,1,2,2,0
555,1576778400,2019-12-20,5,1,2,3,0
556,1576778400,2019-12-20,5,1,3,0,0
557,1576778400,2019-12-20,5,1,3,1,0
558,1576778400,2019-12-20,5,1,3,2,0
559,1576778400,2019-12-20,5,1,3,3,0
