timestamp,raw_acc:magnitude_stats:mean,raw_acc:magnitude_stats:std,raw_acc:magnitude_stats:moment3,raw_acc:magnitude_stats:moment4,raw_acc:magnitude_stats:percentile25,raw_acc:magnitude_stats:percentile50,raw_acc:magnitude_stats:percentile75,raw_acc:magnitude_stats:value_entropy,raw_acc:magnitude_stats:time_entropy,raw_acc:magnitude_spectrum:log_energy_band0,raw_acc:magnitude_spectrum:log_energy_band1,raw_acc:magnitude_spectrum:log_energy_band2,raw_acc:magnitude_spectrum:log_energy_band3,raw_acc:magnitude_spectrum:log_energy_band4,raw_acc:magnitude_spectrum:spectral_entropy,raw_acc:magnitude_autocorrelation:period,raw_acc:magnitude_autocorrelation:normalized_ac,raw_acc:3d:mean_x,raw_acc:3d:mean_y,raw_acc:3d:mean_z,raw_acc:3d:std_x,raw_acc:3d:std_y,raw_acc:3d:std_z,raw_acc:3d:ro_xy,raw_acc:3d:ro_xz,raw_acc:3d:ro_yz,proc_gyro:magnitude_stats:mean,proc_gyro:magnitude_stats:std,proc_gyro:magnitude_stats:moment3,proc_gyro:magnitude_stats:moment4,proc_gyro:magnitude_stats:percentile25,proc_gyro:magnitude_stats:percentile50,proc_gyro:magnitude_stats:percentile75,proc_gyro:magnitude_stats:value_entropy,proc_gyro:magnitude_stats:time_entropy,proc_gyro:magnitude_spectrum:log_energy_band0,proc_gyro:magnitude_spectrum:log_energy_band1,proc_gyro:magnitude_spectrum:log_energy_band2,proc_gyro:magnitude_spectrum:log_energy_band3,proc_gyro:magnitude_spectrum:log_energy_band4,proc_gyro:magnitude_spectrum:spectral_entropy,proc_gyro:magnitude_autocorrelation:period,proc_gyro:magnitude_autocorrelation:normalized_ac,proc_gyro:3d:mean_x,proc_gyro:3d:mean_y,proc_gyro:3d:mean_z,proc_gyro:3d:std_x,proc_gyro:3d:std_y,proc_gyro:3d:std_z,proc_gyro:3d:ro_xy,proc_gyro:3d:ro_xz,proc_gyro:3d:ro_yz,raw_magnet:magnitude_stats:mean,raw_magnet:magnitude_stats:std,raw_magnet:magnitude_stats:moment3,raw_magnet:magnitude_stats:moment4,raw_magnet:magnitude_stats:percentile25,raw_magnet:magnitude_stats:percentile50,raw_magnet:magnitude_stats:percentile75,raw_magnet:magnitude_stats:value_entropy,raw_magnet:magnitude_stats:time_entropy,raw_magnet:magnitude_spectrum:log_energy_band0,raw_magnet:magnitude_spectrum:log_energy_band1,raw_magnet:magnitude_spectrum:log_energy_band2,raw_magnet:magnitude_spectrum:log_energy_band3,raw_magnet:magnitude_spectrum:log_energy_band4,raw_magnet:magnitude_spectrum:spectral_entropy,raw_magnet:magnitude_autocorrelation:period,raw_magnet:magnitude_autocorrelation:normalized_ac,raw_magnet:3d:mean_x,raw_magnet:3d:mean_y,raw_magnet:3d:mean_z,raw_magnet:3d:std_x,raw_magnet:3d:std_y,raw_magnet:3d:std_z,raw_magnet:3d:ro_xy,raw_magnet:3d:ro_xz,raw_magnet:3d:ro_yz,raw_magnet:avr_cosine_similarity_lag_range0,raw_magnet:avr_cosine_similarity_lag_range1,raw_magnet:avr_cosine_similarity_lag_range2,raw_magnet:avr_cosine_similarity_lag_range3,raw_magnet:avr_cosine_similarity_lag_range4,location:log_latitude_range,location:log_longitude_range,location:min_altitude,location:max_altitude,location:min_speed,location:max_speed,location:best_horizontal_accuracy,location:best_vertical_accuracy,location:diameter,location:log_diameter,location_quick_features:std_lat,location_quick_features:std_long,location_quick_features:lat_change,location_quick_features:long_change,location_quick_features:mean_abs_lat_deriv,location_quick_features:mean_abs_long_deriv,label:LYING_DOWN,label:SITTING,label:FIX_walking,label:FIX_running,label:BICYCLING,label:SLEEPING,label:IN_A_CAR,label:ON_A_BUS,label:DRIVE_-_I_M_THE_DRIVER,label:DRIVE_-_I_M_A_PASSENGER,label:OR_exercise,label:STROLLING,label:AT_THE_GYM,label:STAIRS_-_GOING_UP,label:STAIRS_-_GOING_DOWN
1444113331,0.997504,0.001172,0.000501,0.001534,0.996761,0.997507,0.998271,2.602994,6.684611,5.043364,0.000026,0.000074,0.00009,0.000525,0.429586,1.326748,0.140718,0.005597,0.006945,-0.997463,0.000963,0.001127,0.001172,-0.049887,0.039287,-0.046503,0.00414,0.002954,0.003331,0.004419,0.001983,0.003337,0.005464,2.424094,6.459757,4.807459,1.429307,3.420179,3.645781,5.119492,2.197784,0.399603,0.146216,0.000065,0.000018,-0.000044,0.002503,0.004356,0.000789,-0.71179,0.23756,-0.272252,582.829734,0.801549,-0.387582,1.055699,582.302227,582.852799,583.37221,2.604218,6.684611,5.043262,0.000051,0.000168,0.000113,0.000781,0.429567,0.418513,0.139433,124.125822,45.827863,-567.610596,0.82009,0.802841,0.789521,-0.045619,-0.069122,0.007388,0.999996,0.999996,0.999996,0.999996,0.999996,0.09178,0.158612,104.909565,106.232685,0.19,0.19,10,4,16.257075,2.788528,0.000032,0.000047,0.000054,-0.000114,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1444113394,0.997348,0.001427,-0.001013,0.002078,0.996563,0.997441,0.998271,2.09346,6.684611,5.043633,0.00004,0.000087,0.000071,0.000592,0.429659,6.69966,0.124883,0.005484,0.007366,-0.997305,0.001002,0.001177,0.001427,-0.028524,0.081761,-0.082454,0.003025,0.001998,0.002409,0.003321,0.001674,0.002568,0.003917,2.267141,6.495616,4.776443,1.732118,3.054371,2.823156,4.950524,1.860225,1.398626,0.107259,-0.000102,0.000104,0.000216,0.001775,0.003057,0.00076,-0.651318,0.146556,-0.19692,582.591094,0.821171,-0.250301,1.053029,582.00634,582.569837,583.17346,2.590094,6.684611,5.04319,0.000046,0.00013,0.000123,0.00082,0.429548,1.168729,0.14433,124.010795,45.824347,-567.391054,0.801245,0.779203,0.807493,-0.067102,-0.125606,0.095473,0.999996,0.999996,0.999997,0.999996,0.999996,0.156537,0.237509,105.5826,108.232075,0.76,0.76,10,4,31.33454,3.444721,0.000042,0.000077,-0.00006,-0.00014,0.00003,0.000042,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1444113494,0.998014,0.001202,-0.000639,0.001607,0.997186,0.99802,0.998872,2.456225,6.684611,5.043302,0.000037,0.000101,0.000069,0.000604,0.429572,8.92499,0.080503,0.00549,0.007842,-0.997967,0.001025,0.001127,0.001202,0.027027,-0.024386,0.031709,0.004308,0.003046,0.003586,0.004839,0.002173,0.003473,0.005513,2.297232,6.467086,4.830855,1.552865,3.265816,3.935258,4.942423,2.036704,3.27181,0.216955,-0.000106,0.000534,-0.000459,0.002579,0.004469,0.000842,-0.723297,0.185352,-0.224649,582.57143,0.788272,0.193757,1.024201,582.020277,582.584115,583.105972,2.539252,6.684611,5.043437,0.000034,0.000135,0.000121,0.000696,0.429611,0.209705,0.097491,124.091535,45.732716,-567.360575,0.817287,0.770116,0.78662,-0.029498,-0.027161,0.066383,0.999996,0.999996,0.999996,0.999996,0.999996,0.04571,0.004599,106.424397,106.549397,nan,nan,5,4,5.21849,1.652208,0.000021,0.000002,0.000047,-0.000005,0.000002,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1444113562,0.997553,0.001175,0.000507,0.00154,0.996732,0.997528,0.998293,2.535838,6.684611,5.043425,0.000029,0.000084,0.000088,0.000503,0.429602,1.557473,0.111409,0.005503,0.007531,-0.997509,0.000987,0.001096,0.001175,-0.009433,0.016501,-0.076862,0.004113,0.002847,0.003063,0.004086,0.002073,0.003333,0.005542,2.45848,6.467203,4.818429,1.742191,2.881112,3.750718,4.963989,1.985657,1.4236,0.174953,0.00012,-0.000157,0.000098,0.002468,0.004283,0.000732,-0.712368,0.21634,-0.238057,582.421937,0.791062,-0.473588,1.042038,581.939833,582.434248,582.992683,2.643628,6.684611,5.043284,0.000038,0.000111,0.000129,0.000829,0.429572,1.166508,0.138525,124.133785,45.693382,-567.200925,0.820334,0.816462,0.791913,-0.020992,-0.024227,0.098972,0.999996,0.999996,0.999996,0.999996,0.999996,0.157897,0.153713,99.009418,106.184982,0.23,0.24,10,4,21.967865,3.089581,0.000055,0.000046,0.000171,-0.000118,0.000017,0.000021,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1444113624,0.997483,0.001185,-0.000483,0.001588,0.996716,0.997475,0.998267,2.474971,6.684611,5.043518,0.000022,0.000091,0.000099,0.000525,0.429628,2.134405,0.142054,0.005579,0.007781,-0.997436,0.001021,0.001095,0.001185,-0.076048,-0.030932,-0.027805,0.004152,0.002913,0.003306,0.004409,0.002139,0.003421,0.005364,2.399082,6.465854,4.826521,2.355317,2.832131,3.459584,5.072304,2.063314,1.623409,0.163207,-0.000043,-0.000128,-0.000029,0.002451,0.004371,0.000769,-0.735768,0.198713,-0.238228,582.325171,0.787687,0.393743,1.037886,581.809051,582.295357,582.814875,2.627912,6.684611,5.043575,0.000028,0.000105,0.000132,0.000765,0.429648,3.178866,0.089681,124.126043,45.664157,-567.105648,0.818039,0.80267,0.77844,-0.032702,-0.065912,0.055907,0.999996,0.999996,0.999996,0.999996,0.999996,0.1208,0.090938,92.436237,105.319412,0.69,0.69,5,4,14.562847,2.678474,0.000022,0.000031,-0.000039,-0.000095,0.000023,0.000006,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1444113685,0.997569,0.001234,0.000232,0.001679,0.996791,0.997582,0.998404,2.391076,6.684611,5.043333,0.00003,0.000085,0.000086,0.000538,0.429578,0.577121,0.13583,0.005606,0.007533,-0.997524,0.001001,0.001149,0.001234,-0.093448,0.049053,-0.022815,0.004121,0.002904,0.003319,0.004454,0.002061,0.003336,0.005345,2.443234,6.464182,4.866204,1.302606,3.183628,4.0814,4.879411,1.995334,0.399609,0.218109,-0.000275,-0.000045,0.0004,0.002537,0.00425,0.000825,-0.733917,0.206293,-0.28529,582.234525,0.800459,-0.238837,1.027702,581.694478,582.244135,582.792374,2.582181,6.684611,5.043571,0.000034,0.000145,0.000068,0.000824,0.429648,3.470093,0.095571,123.980047,45.657125,-567.045114,0.794981,0.798703,0.791056,0.00613,-0.084744,0.078412,0.999996,0.999996,0.999996,0.999996,0.999996,0.077591,0.040081,104.890961,109.142658,0.2,0.2,10,4,9.6617,2.26817,0.000028,0.000014,0.000081,-0.000039,0.000006,0.000003,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1444113750,0.997519,0.001226,-0.000323,0.001596,0.996684,0.997531,0.998388,2.611303,6.684611,5.043533,0.000043,0.000076,0.000111,0.000548,0.429633,3.490579,0.10514,0.005578,0.007709,-0.997472,0.000987,0.001123,0.001226,-0.085555,0.06452,-0.060857,0.00394,0.002579,0.002806,0.003808,0.002031,0.003293,0.00507,2.368395,6.489061,4.958056,2.024411,2.772534,3.792491,4.82345,1.887304,1.223806,0.184715,0.000089,0.000174,-0.00034,0.002307,0.004003,0.000825,-0.711534,0.185072,-0.203751,582.241659,0.78312,-0.274488,1.050103,581.74556,582.23835,582.710227,2.482909,6.684611,5.043644,0.000019,0.000145,0.000124,0.000692,0.429665,0.119947,0.110444,124.118743,45.674924,-567.020602,0.829004,0.803567,0.777982,-0.05257,-0.045182,0.072446,0.999996,0.999996,0.999996,0.999996,0.999996,0.09781,0.044366,94.795856,105.684895,0.29,0.29,10,4,12.030924,2.48748,0.000034,0.000017,0.000072,0,0.000006,0.000004,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1444113802,0.997773,0.001263,-0.000171,0.001651,0.996897,0.997745,0.99865,2.480219,6.684611,5.043418,0.000074,0.000073,0.000089,0.000653,0.429604,10.260024,0.101699,0.005496,0.007917,-0.997726,0.000968,0.001149,0.001263,-0.046656,0.022841,0.00663,0.003663,0.002357,0.002514,0.003495,0.00196,0.003136,0.004862,2.439313,6.491029,4.820738,1.914317,3.437302,3.519049,4.758389,1.833667,1.623431,0.148591,-0.000109,0.000254,-0.00009,0.002112,0.003723,0.000752,-0.686271,0.184146,-0.232474,582.202422,0.799162,-0.368401,1.053511,581.644084,582.227865,582.752426,2.538936,6.684611,5.043488,0.00003,0.000099,0.000115,0.000732,0.429623,0.119536,0.129599,124.109673,45.66196,-566.983303,0.808298,0.838059,0.807604,-0.035046,0.010847,0.098211,0.999996,0.999996,0.999996,0.999996,0.999996,0.129223,0.170667,105.094929,108.607502,0.59,0.59,10,4,19.82399,2.986893,0.000032,0.000052,-0.000039,-0.000154,0.000032,0.000024,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1444113868,0.997588,0.001265,-0.000633,0.001683,0.996794,0.997621,0.998452,2.435428,6.684611,5.043547,0.000031,0.000106,0.000069,0.000535,0.429636,3.692573,0.115064,0.005434,0.007903,-0.997541,0.000975,0.001168,0.001265,-0.008854,0.012125,-0.091887,0.003928,0.002556,0.00277,0.003798,0.001968,0.003312,0.005266,2.417222,6.490476,4.888163,1.379154,2.783533,3.897749,4.851031,1.912684,1.223813,0.171094,-0.000187,0.000065,0.000505,0.00231,0.003951,0.000844,-0.693621,0.104112,-0.187142,582.036252,0.76532,0.300912,0.976739,581.512293,582.04108,582.540358,2.702964,6.684611,5.043514,0.000028,0.000092,0.000128,0.000744,0.429631,2.243347,0.111505,124.040657,45.65317,-566.828557,0.816793,0.795203,0.75903,-0.083038,-0.062158,0.098171,0.999996,0.999996,0.999996,0.999996,0.999996,0.232135,0.047949,105.408432,115.083942,0.28,0.28,10,4,29.414009,3.381471,0.000089,0.000018,0.0002,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1444113945,0.997482,0.001161,-0.000627,0.001547,0.996762,0.997448,0.998311,2.533211,6.684611,5.043447,0.000017,0.00007,0.000077,0.000535,0.429608,4.730649,0.122147,0.005361,0.007833,-0.997435,0.000964,0.001144,0.00116,0.010852,0.00988,-0.125786,0.003735,0.002595,0.002882,0.003864,0.001847,0.003029,0.00489,2.441626,6.468103,4.830132,2.163691,3.147368,3.78601,4.93645,2.013733,0.199806,0.148915,0.000189,0.000081,-0.000027,0.002176,0.003912,0.000779,-0.689345,0.080226,-0.154828,581.967806,0.804138,0.215051,1.083539,581.456278,581.954245,582.461804,2.485318,6.684611,5.043294,0.000022,0.00015,0.000105,0.000743,0.429573,0.749141,0.109332,124.055036,45.670969,-566.753743,0.806323,0.764629,0.802828,-0.050269,-0.048031,0.103553,0.999996,0.999996,0.999996,0.999996,0.999996,0.322567,0.10684,60.54195,105.696266,0.88,0.88,10,4,42.518434,3.749938,0.000129,0.000036,0.00023,-0.000106,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1444113987,0.997542,0.001249,0.000256,0.001676,0.996676,0.997578,0.99834,2.51596,6.684611,5.043692,0.000022,0.000074,0.000089,0.000585,0.429676,5.249728,0.125907,0.005313,0.008284,-0.997492,0.000986,0.001085,0.001249,-0.051803,0.044109,-0.013042,0.00311,0.00192,0.002371,0.003412,0.001722,0.002551,0.003929,1.999975,6.518017,4.95252,1.542127,3.073481,3.512126,4.798037,1.813692,3.247535,0.156416,0.00009,0.000062,-0.0003,0.00182,0.003041,0.000836,-0.661107,0.082985,-0.139688,581.898247,0.836023,-0.35217,1.080082,581.322937,581.917916,582.480842,2.628942,6.684611,5.04337,0.000019,0.000145,0.000187,0.000854,0.429598,0.630277,0.091389,123.952396,45.650313,-566.706423,0.783029,0.812003,0.82377,-0.023852,-0.10145,0.031348,0.999996,0.999996,0.999996,0.999996,0.999996,0.14232,0.052442,104.447701,108.370258,2.36,2.36,10,4,17.246839,2.847629,0.000043,0.000014,0.00009,-0.000026,0.000009,0.000004,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1444114045,0.997504,0.001233,-0.000535,0.001605,0.996642,0.997505,0.9984,2.650688,6.684611,5.043338,0.000057,0.000064,0.000124,0.000541,0.429581,0.201976,0.167967,0.005344,0.007988,-0.997457,0.000986,0.001118,0.001233,-0.083888,-0.007833,-0.031757,0.003943,0.002693,0.003028,0.004104,0.001956,0.003269,0.0051,2.292681,6.475851,4.790222,1.97522,3.045877,3.858841,4.901665,1.960652,2.247828,0.174894,0.000066,0.000217,-0.00008,0.002229,0.004146,0.000766,-0.670273,0.185255,-0.242978,581.85093,0.802164,0.234212,1.049314,581.314361,581.823564,582.405827,2.566156,6.684611,5.043284,0.000024,0.000101,0.000098,0.00072,0.429569,0.209739,0.122149,123.999514,45.63559,-566.64866,0.796742,0.838888,0.786753,-0.008983,-0.093089,0.007992,0.999996,0.999996,0.999996,0.999996,0.999996,0.049427,0.188186,105.224953,142.028645,0.26,0.26,10,4,19.337279,2.962035,0.000009,0.000068,-0.000002,-0.000149,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1444114154,0.99777,0.001332,0.000632,0.001856,0.996954,0.997779,0.998612,2.340505,6.684611,5.043624,0.000047,0.000091,0.000145,0.000624,0.429659,3.922264,0.103421,0.005317,0.008622,-0.997717,0.000983,0.001099,0.001332,0.040224,0.034978,-0.020138,0.003503,0.002387,0.002733,0.003699,0.001779,0.002856,0.00451,2.376868,6.478736,4.848915,2.220804,3.123872,3.701356,4.893309,1.988167,0.20001,0.213974,-0.000123,0.000169,0.000002,0.002034,0.003637,0.000752,-0.690878,0.093315,-0.094587,581.813242,0.791355,-0.132765,1.03167,581.286143,581.790197,582.366055,2.561037,6.684611,5.043386,0.000023,0.000103,0.000097,0.000757,0.429597,5.379354,0.111882,123.94576,45.617352,-566.623297,0.798553,0.754575,0.782315,-0.050936,-0.080329,0.072402,0.999996,0.999996,0.999996,0.999996,0.999997,0.039606,0.024508,106.119526,106.188679,nan,nan,10,4,5.054688,1.620316,0.00002,0.000013,-0.00004,-0.000025,0.000001,0.000001,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1444114229,0.997368,0.001257,0.000322,0.001642,0.996503,0.997391,0.99822,2.502373,6.684611,5.04356,0.000022,0.000085,0.000086,0.000616,0.429641,1.644396,0.143126,0.005377,0.008141,-0.997319,0.001016,0.001126,0.001256,-0.009607,-0.039117,-0.076518,0.003657,0.002546,0.002867,0.003793,0.001842,0.002932,0.004665,2.474696,6.470634,4.911658,1.755777,2.765878,4.067077,4.930751,2.030617,0.199808,0.20361,-0.000023,-0.000212,0.000352,0.002168,0.00379,0.000784,-0.680125,0.184148,-0.259623,581.73962,0.812025,0.222159,1.070749,581.181989,581.73369,582.273162,2.519127,6.684611,5.04343,0.000021,0.000108,0.000109,0.00084,0.42961,0.330562,0.121963,123.939124,45.616913,-566.54912,0.808756,0.798983,0.798522,0.011814,-0.104402,0.073818,0.999996,0.999996,0.999996,0.999996,0.999996,0.139915,0.172784,104.906853,113.323322,nan,nan,10,4,20.506023,3.020719,0.000043,0.000057,0.000111,-0.000104,0.000009,0.000035,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1444114288,0.99753,0.001247,-0.000442,0.001718,0.996729,0.99752,0.998332,2.325935,6.684611,5.043633,0.000027,0.000106,0.000064,0.000585,0.429659,2.250436,0.082637,0.005344,0.008531,-0.997478,0.001004,0.001103,0.001247,-0.001729,0.037996,-0.006246,0.003474,0.002345,0.002631,0.003525,0.001751,0.002867,0.004494,2.428613,6.479973,4.917269,2.827883,3.017174,3.971581,4.794484,1.997876,0.224786,0.167662,0.000033,-0.000084,-0.000333,0.002123,0.003504,0.000816,-0.687268,0.130814,-0.177347,581.690656,0.769165,-0.381979,1.01244,581.163933,581.707825,582.216334,2.643349,6.684611,5.043392,0.000036,0.000099,0.000087,0.000686,0.429597,0.209846,0.113823,123.915676,45.612518,-566.504359,0.79255,0.785654,0.761685,-0.046009,-0.073512,0.092308,0.999996,0.999996,0.999996,0.999996,0.999996,0.221083,0.334148,104.606953,105.293419,nan,nan,10,4,41.400585,3.723295,0.000066,0.000111,0.000114,-0.000244,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1444114349,0.997451,0.001225,-0.000292,0.001643,0.996663,0.997485,0.998272,2.517416,6.684611,5.043516,0.000031,0.00008,0.000079,0.000533,0.429627,4.644632,0.101696,0.005394,0.008309,-0.997401,0.000992,0.001168,0.001224,-0.024957,0.026946,-0.052866,0.003438,0.002274,0.002526,0.003425,0.001768,0.002863,0.00451,2.393262,6.4874,4.93484,1.829947,3.00305,3.678762,4.921132,1.999172,0.199809,0.176075,-0.000164,0.000149,0.000109,0.002007,0.003504,0.000786,-0.649056,0.143447,-0.189702,581.696644,0.80859,0.236446,1.070769,581.154071,581.640075,582.216433,2.587645,6.684611,5.043368,0.00002,0.000116,0.000125,0.000873,0.429596,0.331005,0.123925,123.963899,45.594939,-566.501378,0.782154,0.79865,0.795136,-0.024067,-0.103155,0.037701,0.999996,0.999996,0.999996,0.999996,0.999996,0.206611,0.118803,104.750984,106.136433,nan,nan,10,4,25.870928,3.25312,0.000089,0.000034,0.000227,0.000044,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1444114411,0.997394,0.001209,-0.000335,0.001649,0.996637,0.997376,0.998123,2.386856,6.684611,5.043432,0.000016,0.000089,0.000042,0.000586,0.429605,0.548193,0.12579,0.005314,0.008261,-0.997345,0.001006,0.001243,0.001207,-0.065926,0.016038,-0.118525,0.003736,0.002488,0.002746,0.003681,0.001891,0.003158,0.004877,2.359201,6.485538,5.012443,1.923586,2.889302,4.07015,4.830361,2.047186,0.199808,0.200295,0.000167,0.000229,-0.000251,0.002229,0.003797,0.000784,-0.696527,0.169438,-0.215845,581.644429,0.793082,-0.198106,1.039931,581.133527,581.619394,582.181914,2.571833,6.684611,5.043378,0.000055,0.00014,0.000121,0.000834,0.429598,0.089933,0.144036,123.807286,45.582633,-566.483045,0.779264,0.764028,0.786978,-0.02135,-0.081772,0.107945,0.999997,0.999997,0.999997,0.999996,0.999996,0.200146,0.114802,105.725479,111.04372,0.36,0.36,10,4,27.13175,3.300705,0.000086,0.000049,0.000252,0.000022,0.00006,0.000016,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1444114465,0.997386,0.001198,0.000388,0.001566,0.996502,0.997423,0.998196,2.565406,6.684611,5.043572,0.000015,0.000072,0.000071,0.000596,0.429643,0.951519,0.113511,0.005297,0.008233,-0.997336,0.000988,0.001193,0.001198,-0.059486,0.019776,-0.059943,0.003596,0.002481,0.002812,0.003736,0.001802,0.002894,0.00466,2.407175,6.474642,4.928759,2.18667,2.844842,3.632534,5.005054,2.042033,0.199809,0.192951,-0.000074,-0.000108,0.000231,0.002143,0.003716,0.000784,-0.678149,0.195463,-0.234853,581.593598,0.757636,-0.324263,1.004867,581.11597,581.607606,582.081773,2.547577,6.684611,5.043332,0.000031,0.000099,0.000113,0.000707,0.429582,0.538753,0.103657,123.898865,45.600652,-566.409296,0.79324,0.822055,0.737427,-0.081086,-0.129118,0.04399,0.999996,0.999996,0.999996,0.999996,0.999996,0.244939,0.148937,63.218464,105.830627,0.29,0.29,5,4,34.254975,3.533832,0.00006,0.000034,-0.000054,0.000009,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1444114525,0.997242,0.001178,-0.00042,0.001538,0.996452,0.997262,0.998033,2.656638,6.684611,5.043348,0.000047,0.000066,0.000073,0.000496,0.429583,9.54959,0.078732,0.00524,0.008476,-0.997191,0.000961,0.001175,0.001178,-0.023557,0.021392,0.030184,0.003403,0.00245,0.002793,0.003715,0.001618,0.002551,0.004511,2.387033,6.456288,4.923286,2.340689,2.628096,3.988983,4.994338,2.11298,0.19981,0.221063,-0.000179,0.000113,0.000025,0.002011,0.003596,0.000754,-0.674081,0.187919,-0.175875,581.534825,0.771243,0.334028,1.013768,581.002053,581.51402,582.064301,2.496162,6.684611,5.043253,0.000041,0.000099,0.000122,0.000735,0.429561,0.329171,0.102068,123.897095,45.623944,-566.347482,0.810668,0.766438,0.773258,-0.062079,-0.007733,0.070333,0.999996,0.999996,0.999996,0.999996,0.999996,0.161529,0.07908,90.518085,105.733845,1.08,1.08,10,4,19.821451,2.986765,0.000053,0.000021,0.000083,-0.000024,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1444114591,0.997514,0.001173,0.000526,0.001571,0.996769,0.997535,0.998318,2.450043,6.684611,5.043515,0.000023,0.000135,0.000057,0.000504,0.429626,0.807673,0.120895,0.005365,0.008295,-0.997464,0.001007,0.001118,0.001172,0.047544,0.021647,-0.12408,0.003872,0.002537,0.002854,0.003836,0.002104,0.003081,0.005051,2.328013,6.494093,4.859912,2.157713,3.239599,3.630858,4.915851,1.988341,0.824212,0.154617,-0.00003,0.000267,-0.000447,0.002249,0.003909,0.000906,-0.669873,0.163949,-0.250237,581.532882,0.782425,0.147443,1.044302,580.974182,581.516403,582.058317,2.433651,6.684611,5.043333,0.000029,0.000083,0.000063,0.000788,0.429583,0.120063,0.138132,123.885814,45.573624,-566.351959,0.810007,0.812241,0.772847,-0.037731,-0.072071,0.062723,0.999996,0.999996,0.999996,0.999996,0.999996,0.129793,0.342727,104.836586,107.815266,1.74,1.74,10,4,38.203461,3.642926,0.000034,0.000141,0.000008,0.000304,0.000028,0.000077,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1444114653,0.997439,0.001252,-0.00014,0.00169,0.996613,0.997504,0.998221,2.498958,6.684611,5.043373,0.000029,0.000099,0.000118,0.000626,0.429592,1.182916,0.113533,0.005387,0.008413,-0.997388,0.000969,0.001116,0.001251,-0.012444,-0.035434,-0.077116,0.003574,0.002354,0.002567,0.003469,0.001729,0.003074,0.004659,2.405921,6.487028,4.849217,2.058635,3.360742,3.744363,4.811453,1.928355,1.024023,0.166115,-0.000004,-0.000178,-0.000134,0.00205,0.003669,0.000775,-0.665123,0.230569,-0.190806,581.583382,0.796401,-0.297388,1.055988,581.057782,581.59898,582.141223,2.54527,6.684611,5.043371,0.00002,0.000079,0.000085,0.000799,0.429593,0.632535,0.132612,123.871878,45.576481,-566.406738,0.7604,0.786493,0.785411,-0.016683,-0.105146,0.070254,0.999997,0.999997,0.999996,0.999997,0.999997,0.254342,0.208451,72.496967,106.170441,0.29,0.29,10,4,38.743511,3.656963,0.000103,0.000103,0.000219,0.000186,0.000034,0.000048,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1444114708,0.99747,0.001211,-0.000243,0.001636,0.996643,0.997481,0.998303,2.379498,6.684611,5.043396,0.000028,0.00009,0.000101,0.000451,0.429594,2.826074,0.104433,0.005381,0.008152,-0.997421,0.000977,0.001195,0.001211,0.017013,0.024569,-0.024331,0.00366,0.002453,0.002884,0.003897,0.002041,0.003045,0.004659,2.263105,6.487984,4.822609,2.529858,2.887369,3.522225,4.896795,1.914747,0.199809,0.208245,-0.000172,-0.000057,0.000595,0.002119,0.003715,0.000855,-0.659058,0.197434,-0.2358,581.525497,0.802267,0.289312,1.058699,580.971394,581.520159,582.045106,2.55978,6.684611,5.04355,0.000036,0.00011,0.000143,0.000749,0.429641,2.063195,0.141465,123.884044,45.67031,-566.33704,0.803625,0.768152,0.79729,0.007339,-0.050196,0.061441,0.999996,0.999996,0.999996,0.999996,0.999996,0.103648,0.165046,105.567307,105.928852,nan,nan,10,4,17.267257,2.848812,0.000018,0.000037,0.000011,0.000016,0.000012,0.000039,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
