,timestamp,raw_acc:magnitude_stats:mean,raw_acc:magnitude_stats:std,raw_acc:magnitude_stats:moment3,raw_acc:magnitude_stats:moment4,raw_acc:magnitude_stats:percentile25,raw_acc:magnitude_stats:percentile50,raw_acc:magnitude_stats:percentile75,raw_acc:magnitude_stats:value_entropy,raw_acc:magnitude_stats:time_entropy,raw_acc:magnitude_spectrum:log_energy_band0,raw_acc:magnitude_spectrum:log_energy_band1,raw_acc:magnitude_spectrum:log_energy_band2,raw_acc:magnitude_spectrum:log_energy_band3,raw_acc:magnitude_spectrum:log_energy_band4,raw_acc:magnitude_spectrum:spectral_entropy,raw_acc:magnitude_autocorrelation:period,raw_acc:magnitude_autocorrelation:normalized_ac,raw_acc:3d:mean_x,raw_acc:3d:mean_y,raw_acc:3d:mean_z,raw_acc:3d:std_x,raw_acc:3d:std_y,raw_acc:3d:std_z,raw_acc:3d:ro_xy,raw_acc:3d:ro_xz,raw_acc:3d:ro_yz,proc_gyro:magnitude_stats:mean,proc_gyro:magnitude_stats:std,proc_gyro:magnitude_stats:moment3,proc_gyro:magnitude_stats:moment4,proc_gyro:magnitude_stats:percentile25,proc_gyro:magnitude_stats:percentile50,proc_gyro:magnitude_stats:percentile75,proc_gyro:magnitude_stats:value_entropy,proc_gyro:magnitude_stats:time_entropy,proc_gyro:magnitude_spectrum:log_energy_band0,proc_gyro:magnitude_spectrum:log_energy_band1,proc_gyro:magnitude_spectrum:log_energy_band2,proc_gyro:magnitude_spectrum:log_energy_band3,proc_gyro:magnitude_spectrum:log_energy_band4,proc_gyro:magnitude_spectrum:spectral_entropy,proc_gyro:magnitude_autocorrelation:period,proc_gyro:magnitude_autocorrelation:normalized_ac,proc_gyro:3d:mean_x,proc_gyro:3d:mean_y,proc_gyro:3d:mean_z,proc_gyro:3d:std_x,proc_gyro:3d:std_y,proc_gyro:3d:std_z,proc_gyro:3d:ro_xy,proc_gyro:3d:ro_xz,proc_gyro:3d:ro_yz,raw_magnet:magnitude_stats:mean,raw_magnet:magnitude_stats:std,raw_magnet:magnitude_stats:moment3,raw_magnet:magnitude_stats:moment4,raw_magnet:magnitude_stats:percentile25,raw_magnet:magnitude_stats:percentile50,raw_magnet:magnitude_stats:percentile75,raw_magnet:magnitude_stats:value_entropy,raw_magnet:magnitude_stats:time_entropy,raw_magnet:magnitude_spectrum:log_energy_band0,raw_magnet:magnitude_spectrum:log_energy_band1,raw_magnet:magnitude_spectrum:log_energy_band2,raw_magnet:magnitude_spectrum:log_energy_band3,raw_magnet:magnitude_spectrum:log_energy_band4,raw_magnet:magnitude_spectrum:spectral_entropy,raw_magnet:magnitude_autocorrelation:period,raw_magnet:magnitude_autocorrelation:normalized_ac,raw_magnet:3d:mean_x,raw_magnet:3d:mean_y,raw_magnet:3d:mean_z,raw_magnet:3d:std_x,raw_magnet:3d:std_y,raw_magnet:3d:std_z,raw_magnet:3d:ro_xy,raw_magnet:3d:ro_xz,raw_magnet:3d:ro_yz,raw_magnet:avr_cosine_similarity_lag_range0,raw_magnet:avr_cosine_similarity_lag_range1,raw_magnet:avr_cosine_similarity_lag_range2,raw_magnet:avr_cosine_similarity_lag_range3,raw_magnet:avr_cosine_similarity_lag_range4,location:log_latitude_range,location:log_longitude_range,location:min_altitude,location:max_altitude,location:min_speed,location:max_speed,location:best_horizontal_accuracy,location:best_vertical_accuracy,location:diameter,location:log_diameter,location_quick_features:std_lat,location_quick_features:std_long,location_quick_features:lat_change,location_quick_features:long_change,location_quick_features:mean_abs_lat_deriv,location_quick_features:mean_abs_long_deriv,label:LYING_DOWN,label:SITTING,label:FIX_walking,label:FIX_running,label:BICYCLING,label:SLEEPING,label:IN_A_CAR,label:ON_A_BUS,label:DRIVE_-_I_M_THE_DRIVER,label:DRIVE_-_I_M_A_PASSENGER,label:OR_exercise,label:STROLLING,label:AT_THE_GYM,label:STAIRS_-_GOING_UP,label:STAIRS_-_GOING_DOWN,Activity Class
363,1444102483,0.9958940000000001,0.001129,0.00037200000000000004,0.001466,0.995117,0.995875,0.9967,2.570224,6.684611,5.043385,1.8e-05,9.8e-05,5.9999999999999995e-05,0.00045999999999999996,0.42958999999999997,0.403733,0.127751,0.0021620000000000003,0.02159,-0.995657,0.000962,0.001182,0.0011279999999999999,-0.10793399999999999,-0.056539,-0.022705,0.0016350000000000002,0.000724,0.000661,0.001009,0.001058,0.001564,0.002059,2.446549,6.588489999999999,4.877598,0.646167,2.483485,2.457073,4.368378,1.264412,2.9723580000000003,0.135759,-0.000183,6.6e-05,0.000533,0.00101,0.001105,0.000795,-0.359286,0.025394999999999997,-0.103029,588.894022,0.7686069999999999,0.41826800000000003,1.018094,588.35173,588.851866,589.3748429999999,2.6336310000000003,6.684611,5.043259,3.5e-05,0.000109,0.00013700000000000002,0.0006580000000000001,0.42956300000000003,0.240662,0.079514,148.955855,79.089244,-564.226878,0.784992,0.800297,0.760269,-0.039928,-0.044579,0.012944999999999998,0.9999959999999999,0.9999959999999999,0.9999959999999999,0.9999959999999999,0.9999969999999999,0.191968,0.161924,103.203999,105.372883,0.21,0.21,10.0,4.0,25.057955,3.221191,6.9e-05,4.4e-05,0.000171,-0.00011499999999999999,1.2e-05,1.4000000000000001e-05,0.0,1.0,0.0,,,0.0,,0.0,,,,,,,,Inactive
364,1444102542,0.9959049999999999,0.001168,-0.000608,0.001557,0.9951700000000001,0.995936,0.9966510000000001,2.52367,6.684611,5.043386,2.9999999999999997e-05,7e-05,9.1e-05,0.000544,0.42959200000000003,7.1489460000000005,0.085126,0.002105,0.021641999999999998,-0.9956659999999999,0.0010119999999999999,0.00122,0.001167,-0.014943000000000001,0.045386,-0.070937,0.001668,0.000753,0.000686,0.001024,0.001105,0.00156,0.0021609999999999997,2.476957,6.585503,4.832689,1.6858819999999999,2.1856869999999997,2.455261,4.364966000000001,1.26257,1.298851,0.136845,0.00011599999999999999,1.2e-05,-0.00047999999999999996,0.0010019999999999999,0.001183,0.000837,-0.382732,-0.023121,0.025518,588.9304940000001,0.757306,-0.352043,0.995793,588.4343980000001,588.9282509999999,589.420081,2.616811,6.684611,5.043432,2.7000000000000002e-05,0.000153,0.00011899999999999999,0.000611,0.429608,7.878672,0.084997,148.916038,79.113855,-564.272064,0.779896,0.7635460000000001,0.747793,0.061176,-0.021302,-0.016047,0.9999969999999999,0.9999969999999999,0.9999969999999999,0.9999969999999999,0.9999959999999999,0.177313,0.200268,104.869545,106.33406399999998,,,10.0,4.0,29.902385,3.397938,4.8e-05,5.9e-05,8.1e-05,3.6e-05,,,0.0,1.0,0.0,,,0.0,,0.0,,,,,,,,Inactive
365,1444102603,0.996085,0.001208,-0.000359,0.001607,0.995324,0.9960979999999999,0.996877,2.5659520000000002,6.684611,5.043208,5e-06,8.4e-05,0.00011200000000000001,0.000616,0.429547,0.778888,0.10657,0.002252,0.021856,-0.995842,0.000973,0.001176,0.001208,-0.001144,-0.025741000000000003,-0.014216,0.0016010000000000002,0.0007830000000000001,0.000719,0.001129,0.0010960000000000002,0.001486,0.00202,2.339696,6.562764,4.9166669999999995,1.9677240000000003,2.83371,2.508074,4.476466,1.438117,2.872452,0.106136,-1.2e-05,0.000342,-4.9e-05,0.001042,0.00118,0.0007599999999999999,-0.440442,0.039616000000000005,-0.028127,588.903254,0.746641,0.322467,0.98226,588.3918480000001,588.9033730000001,589.414654,2.564963,6.684611,5.043213,2.6000000000000002e-05,9.7e-05,0.000122,0.000662,0.42955,0.328881,0.076726,148.989478,79.10682299999999,-564.225173,0.7702220000000001,0.808738,0.743794,-0.026958,-0.020059,0.029512,0.9999959999999999,0.9999959999999999,0.9999959999999999,0.9999959999999999,0.9999959999999999,0.105353,0.090571,102.36092,105.95790500000001,0.28,0.28,10.0,4.0,12.370825,2.515341,3.3e-05,3.7e-05,9.1e-05,1.4999999999999999e-05,,,0.0,1.0,0.0,,,0.0,,0.0,,,,,,,,Inactive
366,1444102661,0.9960530000000001,0.001232,-0.000503,0.001616,0.9952790000000001,0.996057,0.9969049999999999,2.651339,6.684611,5.043480000000001,4.6e-05,9.1e-05,8.9e-05,0.0007059999999999999,0.42962100000000003,1.096054,0.12041800000000001,0.002231,0.021888,-0.995808,0.000997,0.001169,0.001233,-0.030458,-0.074705,0.04111,0.001674,0.0007160000000000001,0.00055,0.0009550000000000001,0.001153,0.0015810000000000002,0.002154,2.505102,6.590803999999999,4.96678,1.046031,2.007454,2.0544849999999997,4.2991410000000005,1.197286,1.099035,0.077856,-0.000123,-0.00028700000000000004,0.00045700000000000005,0.001024,0.001147,0.0008039999999999999,-0.37364899999999995,0.053578,-0.03862,588.98968,0.765273,0.458325,1.0257969999999998,588.486034,588.951327,589.506766,2.549261,6.684611,5.043419,3.8e-05,0.000109,0.000136,0.00079,0.42960699999999996,1.885443,0.082711,148.923338,79.138246,-564.328547,0.727445,0.755003,0.77318,-0.015662,0.030291000000000002,-0.010577,0.9999969999999999,0.9999969999999999,0.9999969999999999,0.9999969999999999,0.9999969999999999,0.259329,0.28939000000000004,84.578938,105.75713300000001,0.24,0.24,10.0,4.0,37.917248,3.6354059999999997,9.8e-05,9.6e-05,7.6e-05,-0.000188,2.9999999999999997e-05,2.8999999999999997e-05,0.0,1.0,0.0,,,0.0,,0.0,,,,,,,,Inactive
367,1444102722,0.9961200000000001,0.001239,0.000491,0.0016359999999999999,0.9953,0.9961180000000001,0.996948,2.503325,6.684611,5.043407,2.6000000000000002e-05,8.4e-05,8.7e-05,0.00058,0.42959899999999995,0.9509280000000001,0.148612,0.002248,0.021434,-0.995886,0.001013,0.001184,0.001241,-0.006490000000000001,-0.003575,0.073836,0.001703,0.000784,0.000719,0.0010810000000000001,0.0010689999999999999,0.001668,0.0021620000000000003,2.5472799999999998,6.581281,4.868978,1.657331,2.172524,2.320887,4.430961,1.306027,2.372887,0.11970599999999999,0.00018700000000000002,7.900000000000001e-05,-0.00054,0.00105,0.0011300000000000001,0.000897,-0.409285,0.013609999999999999,0.036352999999999996,588.992131,0.733853,-0.234087,0.9478850000000001,588.491816,589.004087,589.499243,2.633775,6.684611,5.043514,2.3e-05,0.000101,9.2e-05,0.000669,0.429629,2.6587169999999998,0.11149200000000001,148.993239,79.03980200000001,-564.326417,0.780505,0.744947,0.724141,-0.014365000000000001,-0.018585,-0.02605,0.9999969999999999,0.9999969999999999,0.9999969999999999,0.9999969999999999,0.9999969999999999,0.2496,0.29217600000000005,104.221436,138.983845,,,10.0,4.0,44.700298,3.79998,8.8e-05,0.000101,-0.000151,0.00019099999999999998,2.2e-05,2.8000000000000003e-05,0.0,1.0,0.0,,,0.0,,0.0,,,,,,,,Inactive
368,1444102784,0.9959530000000001,0.001186,-0.000551,0.001559,0.9952059999999999,0.995949,0.9967739999999999,2.59007,6.684611,5.043495,1.7e-05,5.9999999999999995e-05,0.00010800000000000001,0.000567,0.42962100000000003,1.932879,0.17610699999999999,0.002252,0.021521000000000002,-0.9957159999999999,0.001008,0.001241,0.001187,-0.036095,0.012837999999999999,0.071464,0.0016300000000000002,0.00075,0.000671,0.001047,0.001159,0.001515,0.002091,2.566975,6.579016,4.914311,1.270802,2.5505299999999997,2.3186869999999997,4.405965,1.318555,0.12488800000000001,0.10413,5.6000000000000006e-05,0.000286,0.00032599999999999996,0.0009699999999999999,0.001222,0.0007700000000000001,-0.439688,0.008055,0.028419999999999997,589.063532,0.762518,0.25816100000000003,1.047221,588.549245,589.054886,589.557014,2.33263,6.684611,5.043435,3.8e-05,0.000124,0.00011499999999999999,0.000692,0.42961000000000005,0.179551,0.08098,148.982178,79.145278,-564.389082,0.783183,0.747732,0.743224,0.022076,-0.059365,-0.05179400000000001,0.9999969999999999,0.9999969999999999,0.9999969999999999,0.9999969999999999,0.9999969999999999,0.21871500000000002,0.13934000000000002,105.317158,106.409943,,,10.0,4.0,28.941349,3.365271,7.099999999999999e-05,5.2000000000000004e-05,0.0002,-0.000123,1.9e-05,8e-06,0.0,1.0,0.0,,,0.0,,0.0,,,,,,,,Inactive
369,1444102843,0.9959530000000001,0.001269,-0.000585,0.0016239999999999998,0.995086,0.99598,0.996885,2.631191,6.684611,5.043387999999999,1.1e-05,0.00011899999999999999,9.7e-05,0.000651,0.429596,3.865986,0.159692,0.0021579999999999998,0.021327000000000002,-0.995721,0.001017,0.001243,0.001269,0.000682,0.016527,-0.02476,0.001537,0.000704,0.0007019999999999999,0.001018,0.001017,0.0014210000000000002,0.0019879999999999997,2.325236,6.585257,4.9319370000000005,1.493759,2.618346,2.324712,4.285296,1.254607,0.9241790000000001,0.09387100000000001,-8e-05,1.9e-05,-2.8999999999999997e-05,0.000995,0.001132,0.0007599999999999999,-0.345497,0.10017999999999999,0.028732,589.12599,0.710535,-0.192651,0.9405040000000001,588.666249,589.130386,589.5926360000001,2.4722169999999997,6.684611,5.043483999999999,1.8e-05,0.000123,8.3e-05,0.0005480000000000001,0.429619,3.680929,0.095634,149.01182,79.140883,-564.447059,0.76072,0.762777,0.701853,0.035903,-0.001702,-0.024339,0.9999969999999999,0.9999969999999999,0.9999969999999999,0.9999969999999999,0.9999969999999999,0.05951,0.260131,104.673298,105.35994299999999,,,10.0,4.0,28.196997999999997,3.3392160000000004,2.1e-05,7.900000000000001e-05,2.1e-05,-0.000151,,,0.0,1.0,0.0,,,0.0,,0.0,,,,,,,,Inactive
370,1444102899,0.9960030000000001,0.0012369999999999998,0.000607,0.001623,0.995133,0.995978,0.996812,2.546646,6.684611,5.043368,1.4999999999999999e-05,7.2e-05,8e-05,0.000637,0.42958900000000005,0.172941,0.180238,0.002026,0.021488999999999998,-0.995768,0.001026,0.001202,0.0012369999999999998,-0.050588,-0.064239,-0.00116,0.0016190000000000002,0.0007830000000000001,0.000741,0.001153,0.001052,0.001471,0.002152,2.236108,6.569533,4.937286,1.350291,2.518152,2.4136919999999997,4.524945,1.389502,3.7966379999999997,0.122023,0.000248,-0.00028199999999999997,-0.00011200000000000001,0.001004,0.001215,0.000772,-0.389425,0.0668,0.002891,589.103154,0.735808,-0.363527,0.965934,588.61305,589.1408690000001,589.601887,2.515886,6.684611,5.0434,1.2e-05,9.7e-05,0.000121,0.0005740000000000001,0.429598,0.687387,0.118278,148.946564,79.10067,-564.445994,0.784172,0.791239,0.742929,-0.047906,0.047236,0.003782,0.9999959999999999,0.9999959999999999,0.9999959999999999,0.9999959999999999,0.9999969999999999,0.143218,0.238112,104.68745799999999,105.217426,0.81,0.81,10.0,4.0,30.390052,3.4141150000000002,4.5e-05,8.499999999999999e-05,0.00011599999999999999,-0.0002,1e-05,1e-05,0.0,1.0,0.0,,,0.0,,0.0,,,,,,,,Inactive
371,1444102964,0.9960120000000001,0.0011949999999999999,0.000317,0.001577,0.9951959999999999,0.9959680000000001,0.9968319999999999,2.548895,6.684611,5.043461,3.7e-05,6.2e-05,7.4e-05,0.000638,0.42961400000000005,0.172921,0.18655,0.002018,0.02128,-0.9957809999999999,0.001,0.001242,0.0011949999999999999,0.032711000000000004,-0.001963,0.012947,0.001632,0.0007099999999999999,0.000589,0.0009429999999999999,0.001186,0.0015630000000000002,0.002079,2.629846,6.590178,4.956355,1.184973,2.4397450000000003,2.466077,4.333965,1.274621,4.396103,0.089646,-0.00018600000000000002,1.7e-05,0.00037,0.000989,0.001191,0.0007740000000000001,-0.386319,0.029286000000000003,-0.01828,589.075738,0.764684,0.335727,1.008558,588.570688,589.046654,589.562711,2.61081,6.684611,5.043243,2.6000000000000002e-05,0.00014,0.000106,0.000605,0.429558,10.714017,0.066725,148.991469,79.16725100000001,-564.396329,0.753116,0.749879,0.743737,0.047376,-0.081139,-0.046345,0.9999969999999999,0.9999969999999999,0.9999969999999999,0.9999969999999999,0.9999969999999999,0.084537,0.208089,104.865742,106.12001399999998,,,30.0,4.0,22.449265,3.1112580000000003,2.7000000000000002e-05,7.6e-05,-7.3e-05,-0.00014099999999999998,5e-06,2.6000000000000002e-05,0.0,1.0,0.0,,,0.0,,0.0,,,,,,,,Inactive
372,1444103021,0.996067,0.001207,0.000518,0.001549,0.9951690000000001,0.996065,0.996865,2.68298,6.684611,5.043229,2.2e-05,8.6e-05,7.2e-05,0.000593,0.429551,1.067444,0.12282799999999999,0.0020239999999999998,0.021463999999999997,-0.995833,0.000973,0.001143,0.0012050000000000001,-0.00203,-0.042797,-0.049516000000000004,0.0015400000000000001,0.000667,0.000605,0.0009220000000000001,0.001029,0.001436,0.00198,2.4936689999999997,6.592915,4.922926,1.5374459999999999,1.983541,2.396566,4.269642,1.196285,1.5985850000000001,0.130524,7.2e-05,8.7e-05,-0.000138,0.0009939999999999999,0.001113,0.0007480000000000001,-0.287858,0.061737,-0.041851,589.083502,0.7058989999999999,-0.326117,0.931415,588.576656,589.083488,589.599459,2.495895,6.684611,5.043348,2.9999999999999997e-05,9.2e-05,0.000103,0.000573,0.429584,0.149892,0.08605700000000001,148.994123,79.070566,-564.4172169999999,0.778809,0.746023,0.714063,0.043385,0.043986000000000004,0.061276,0.9999969999999999,0.9999969999999999,0.9999969999999999,0.9999969999999999,0.9999969999999999,0.099439,0.166102,104.735313,105.61250700000001,,,10.0,4.0,18.704877,2.928784,3.4e-05,3.5e-05,0.000105,-3.6e-05,8e-06,2.7000000000000002e-05,0.0,1.0,0.0,,,0.0,,0.0,,,,,,,,Inactive
373,1444103082,0.9961469999999999,0.001196,0.00055,0.00157,0.995308,0.996144,0.996977,2.5556490000000003,6.684611,5.0435099999999995,3.3e-05,0.00010800000000000001,6.6e-05,0.0005679999999999999,0.429626,0.605905,0.128518,0.00195,0.02153,-0.9959120000000001,0.001003,0.0011949999999999999,0.001196,0.02685,0.021172,0.003387,0.001598,0.000717,0.000584,0.0009310000000000001,0.001029,0.001519,0.0020239999999999998,2.708822,6.583642,4.901459,1.420952,2.191129,2.4332689999999997,4.322769,1.238574,0.37466900000000003,0.073397,-0.000178,0.000217,0.000365,0.000982,0.001135,0.000776,-0.321227,-0.007276,-0.021467,589.012023,0.76793,-0.327517,0.989216,588.48235,589.033518,589.546929,2.669372,6.684611,5.043326,2.2e-05,0.000162,0.000124,0.0006389999999999999,0.42958100000000005,5.985261,0.097504,148.966694,79.064853,-564.350716,0.7480289999999999,0.741988,0.765677,0.002771,0.0050219999999999996,-0.048372000000000005,0.9999969999999999,0.9999969999999999,0.9999969999999999,0.9999969999999999,0.9999969999999999,0.143291,0.089849,78.515644,105.332596,0.27,0.27,10.0,4.0,17.902061,2.884916,4.8e-05,2.4e-05,-0.000152,-5.6000000000000006e-05,2.5e-05,8e-06,0.0,1.0,0.0,,,0.0,,0.0,,,,,,,,Inactive
374,1444103141,0.9961620000000001,0.001182,-0.000128,0.001564,0.995341,0.996187,0.996943,2.5334830000000004,6.684611,5.043376,1.9e-05,8.9e-05,8e-05,0.000572,0.42958999999999997,0.634749,0.11283,0.001952,0.021515,-0.995926,0.001003,0.0011480000000000001,0.001181,-0.02535,0.019624000000000003,-0.029188,0.001551,0.000784,0.000814,0.0011970000000000001,0.001013,0.0014869999999999998,0.00195,2.212703,6.563431,4.887583,1.9482720000000002,2.603405,2.630155,4.488928,1.409672,2.2979689999999997,0.11905,8.1e-05,-5e-06,-0.00018600000000000002,0.0010220000000000001,0.001137,0.000801,-0.40195,-0.03318,0.014911,588.930995,0.731577,-0.160662,0.968975,588.4343980000001,588.916177,589.414657,2.4995119999999997,6.684611,5.043406,4.3e-05,0.000146,0.000133,0.000605,0.429601,7.589041,0.083113,148.96868500000002,79.036506,-564.269506,0.784172,0.767609,0.731122,-0.018012,-0.004666,0.041787,0.9999969999999999,0.9999969999999999,0.9999959999999999,0.9999969999999999,0.9999969999999999,0.144321,0.106242,104.68073299999999,124.762165,,,10.0,4.0,19.188549,2.954314,5.6000000000000006e-05,3.2e-05,-4e-06,-7.7e-05,1.1e-05,7.000000000000001e-06,0.0,1.0,0.0,,,0.0,,0.0,,,,,,,,Inactive
375,1444103199,0.9960950000000001,0.001144,0.000605,0.0015119999999999999,0.9953129999999999,0.9960559999999999,0.9968229999999999,2.5994650000000004,6.684611,5.0432879999999995,3.2e-05,7.6e-05,7.2e-05,0.000465,0.42956400000000006,2.8536900000000003,0.093903,0.0018960000000000001,0.02153,-0.995859,0.001005,0.001112,0.001143,-0.001527,0.011101,-0.048733,0.001607,0.0007379999999999999,0.000616,0.001,0.001126,0.0015300000000000001,0.002017,2.606158,6.576886999999999,4.944744999999999,1.379294,2.394986,2.1197619999999997,4.463494,1.328827,0.399647,0.093428,6e-06,0.000269,-0.000301,0.0009880000000000002,0.001149,0.000817,-0.259256,0.021277,-0.082038,588.962278,0.7404270000000001,-0.220057,0.9671709999999999,588.439957,588.9549059999999,589.475557,2.569111,6.684611,5.0434410000000005,3.3e-05,9.300000000000001e-05,0.000103,0.00062,0.429609,0.961038,0.088383,148.905642,79.128577,-564.3059549999999,0.755568,0.746346,0.7436619999999999,-0.059377,0.010411,0.005685,0.9999969999999999,0.9999969999999999,0.9999969999999999,0.9999969999999999,0.9999969999999999,0.0934,0.20915999999999998,105.184601,105.55708700000001,,,30.0,4.0,22.50452,3.113716,3.3e-05,4.6e-05,-4.1e-05,0.000121,1.3000000000000001e-05,4.3e-05,0.0,1.0,0.0,,,0.0,,0.0,,,,,,,,Inactive
376,1444103262,0.996352,0.001174,0.0005650000000000001,0.0015660000000000001,0.995526,0.996353,0.997102,2.57272,6.684611,5.043486,2.1e-05,8.6e-05,9.7e-05,0.000535,0.429619,0.83614,0.11186700000000001,0.001996,0.021393000000000002,-0.9961190000000001,0.000974,0.001166,0.001174,0.065183,-0.010554000000000001,-0.015068999999999999,0.001648,0.0008269999999999999,0.0008939999999999999,0.001315,0.00112,0.001495,0.002079,2.235266,6.565588000000001,4.921011,0.8854639999999999,2.5798099999999997,2.508784,4.511366000000001,1.38973,2.1980470000000003,0.10368800000000002,2.7000000000000002e-05,-9.7e-05,-2.8000000000000003e-05,0.001044,0.001295,0.000791,-0.459027,0.078122,-0.014588,588.929714,0.710428,-0.151326,0.909744,588.439833,588.92015,589.448675,2.605251,6.684611,5.043384,2.5e-05,0.000127,0.000157,0.00048499999999999997,0.429593,2.545573,0.08361,149.042125,79.068149,-564.2443559999999,0.7445149999999999,0.787642,0.71896,0.048132,0.037599,0.05905,0.9999969999999999,0.9999969999999999,0.9999969999999999,0.9999969999999999,0.9999969999999999,0.172052,0.17962,96.58559,105.296223,,,30.0,4.0,24.549141,3.200677,5.3e-05,5.9e-05,9e-05,-0.000153,2.6000000000000002e-05,1.1e-05,0.0,1.0,0.0,,,0.0,,0.0,,,,,,,,Inactive
377,1444103320,0.996231,0.0011949999999999999,-0.000241,0.0015949999999999998,0.9954709999999999,0.996225,0.9970559999999999,2.497687,6.684611,5.043245,4.1e-05,0.000118,0.000101,0.000495,0.429555,0.835814,0.11967,0.002048,0.021289,-0.996,0.001016,0.001206,0.001194,-0.001183,0.086136,-0.045366000000000004,0.001656,0.000789,0.000776,0.001139,0.0010279999999999998,0.0016190000000000002,0.002055,2.351493,6.575880000000001,4.895297,1.22438,2.421786,2.24329,4.563746,1.387478,2.872434,0.081182,-0.000106,3.2e-05,-8.6e-05,0.00105,0.001295,0.000754,-0.387776,0.11760699999999999,-0.046886000000000004,588.831343,0.735956,0.36290500000000003,0.9733780000000001,588.334838,588.805263,589.296352,2.6282099999999997,6.684611,5.043344,2.3e-05,0.000118,9.1e-05,0.0005740000000000001,0.42958199999999996,1.496566,0.112133,148.92002,79.082652,-564.1718860000001,0.775805,0.763011,0.7436560000000001,0.050121,0.030570999999999997,0.057725,0.9999969999999999,0.9999969999999999,0.9999969999999999,0.9999969999999999,0.9999959999999999,0.318156,0.249311,104.92250800000001,107.40376699999999,,,30.0,4.0,44.81857,3.8026230000000005,0.000106,7.6e-05,-0.000204,-0.000106,4.7e-05,2.7000000000000002e-05,0.0,1.0,0.0,,,0.0,,0.0,,,,,,,,Inactive
378,1444103380,0.996326,0.0011539999999999999,-0.000394,0.00151,0.9955370000000001,0.9963139999999999,0.997134,2.52466,6.684611,5.043369,2.7000000000000002e-05,7.3e-05,6.500000000000001e-05,0.000596,0.42958900000000005,1.991065,0.071326,0.0019260000000000002,0.021343,-0.996094,0.001007,0.001143,0.001155,0.017791,0.02545,0.029649000000000002,0.00158,0.0007469999999999999,0.000575,0.001015,0.0010630000000000001,0.001505,0.002036,2.497134,6.564166,4.974833,1.4041489999999999,2.501557,2.6144580000000004,4.450497,1.3832520000000001,0.5994689999999999,0.073931,3.3e-05,0.000322,0.00021899999999999998,0.0009519999999999999,0.001202,0.000741,-0.315581,-0.033398000000000004,0.050730000000000004,588.882728,0.749212,0.261297,0.9820270000000001,588.376638,588.86147,589.37868,2.628542,6.684611,5.043193,3.9e-05,0.000122,0.000123,0.000667,0.42954499999999995,11.867806,0.071521,148.937274,79.031672,-564.228156,0.77323,0.736794,0.747814,-0.024538,0.019521,-0.044532,0.9999969999999999,0.9999969999999999,0.9999969999999999,0.9999969999999999,0.9999969999999999,0.126365,0.33815500000000004,70.315632,106.986103,0.36,0.36,10.0,4.0,40.404342,3.6989370000000004,2.7000000000000002e-05,0.00011200000000000001,1.2e-05,0.000157,2e-05,2.5e-05,0.0,1.0,0.0,,,0.0,,0.0,,,,,,,,Inactive
379,1444103441,0.9964860000000001,0.001188,0.00037799999999999997,0.001558,0.9956219999999999,0.996492,0.997236,2.544266,6.684611,5.043398000000001,2.8000000000000003e-05,6.7e-05,7.6e-05,0.000586,0.429596,0.9810549999999999,0.111267,0.002084,0.021075,-0.996259,0.000981,0.00118,0.001188,-0.037302999999999996,0.012925999999999998,0.005265,0.001641,0.0008039999999999999,0.000813,0.001231,0.0011970000000000001,0.001513,0.0020800000000000003,2.3040950000000002,6.566821000000001,4.855269,1.584062,2.6379240000000004,2.764376,4.45254,1.392195,0.12488900000000001,0.095484,9.9e-05,-8.4e-05,-3.3e-05,0.001037,0.001267,0.0008029999999999999,-0.406671,0.045965,-0.004927,588.897324,0.768469,0.386333,1.038269,588.383061,588.8986769999999,589.3765940000001,2.404786,6.684611,5.043515,1.7e-05,0.00011,9.8e-05,0.000675,0.42963,0.59745,0.084732,149.042346,79.038044,-564.214728,0.75725,0.7683260000000001,0.76951,-0.046582,-0.000572,-0.007932999999999999,0.9999969999999999,0.9999969999999999,0.9999969999999999,0.9999969999999999,0.9999969999999999,0.18543800000000002,0.23926599999999998,75.8326,105.256294,2.05,2.05,10.0,4.0,33.919834,3.5239999999999996,6.2e-05,8.9e-05,-0.000109,-0.000245,2e-05,1.3000000000000001e-05,0.0,1.0,0.0,,,0.0,,0.0,,,,,,,,Inactive
